0.93,0.00228,-0.099094,0.676181,-0.011683,-0.022271,0.004094
0.94,0.002268,-0.101421,0.675397,-0.011671,-0.024587,0.003861
0.95,0.00191,-0.103396,0.674587,-0.015984,-0.02411,0.0016
0.96,0.00189,-0.105475,0.673833,-0.005465,-0.023935,0.002589
0.97,0.00198,-0.108175,0.67311,-0.005554,-0.02662,0.002301
0.98,0.001932,-0.11038,0.67238,-0.003934,-0.028078,0.021745
0.99,0.001854,-0.1129,0.671632,-0.005046,-0.022359,0.026377
1,0.001895,-0.116074,0.670899,-0.005087,-0.025512,0.026015
1.01,0.001651,-0.118971,0.670145,-0.009757,-0.023903,0.024027
1.02,0.001512,-0.121803,0.669425,-0.005971,-0.029995,0.019934
1.03,0.001504,-0.125361,0.668734,-0.005963,-0.033526,0.019495
1.04,0.001295,-0.128159,0.668003,-0.005221,-0.043199,0.024452
1.05,0.001073,-0.131555,0.667272,-0.003093,-0.025142,0.026347
1.06,0.000875,-0.135619,0.666517,-0.002897,-0.029171,0.025806
1.07,0.000466,-0.139675,0.665759,-0.003208,-0.01532,0.03146
1.08,-0.000036,-0.14339,0.665026,-0.008143,-0.036958,0.034354
1.09,-0.000329,-0.147875,0.664378,-0.007854,-0.041395,0.033703
1.1,-0.000797,-0.15152,0.663819,-0.010091,-0.059007,0.039781
1.11,-0.001266,-0.156033,0.66336,-0.013856,-0.024068,0.042477
1.12,-0.001354,-0.160938,0.663032,-0.01377,-0.028912,0.041703
1.13,-0.001369,-0.165043,0.662743,-0.009972,-0.037356,0.023474
1.14,-0.000685,-0.1694,0.662541,-0.010815,-0.010433,-0.062715
1.15,0.000272,-0.172722,0.662484,-0.011758,-0.013707,-0.06328
1.16,0.000462,-0.174615,0.66246,0.000888,-0.015205,-0.102426
1.17,0.000319,-0.175531,0.66245,0.022711,-0.070169,0.120437
1.18,-0.000167,-0.176089,0.662357,0.02319,-0.070719,0.12034
1.19,-0.001053,-0.176604,0.662294,0.004134,-0.10156,0.126932
1.2,-0.001447,-0.177098,0.662272,-0.009409,-0.10957,0.043608
1.21,-0.001196,-0.177396,0.662303,-0.009657,-0.109863,0.043556
1.22,-0.000895,-0.177812,0.662368,0.003124,-0.115398,-0.01328
1.23,-0.000287,-0.175689,0.662549,0.002175,-0.092481,0.005053
1.24,0.000565,-0.177033,0.662826,0.001336,-0.093804,0.004817
1.25,0.001545,-0.179149,0.663195,0.00025,-0.07483,-0.012649
1.26,0.002328,-0.18207,0.663615,-0.011399,-0.062063,-0.004096
1.27,0.002913,-0.185828,0.664136,-0.011973,-0.065757,-0.004785
1.28,0.00329,-0.190352,0.664725,-0.003048,-0.069042,0.011443
1.29,0.003611,-0.194893,0.66541,0.014371,-0.060345,0.08441
1.3,0.003638,-0.201155,0.666137,0.014349,-0.066485,0.083178
1.31,0.003507,-0.208387,0.666923,0.008074,-0.060871,0.134732
1.32,0.003277,-0.216477,0.667767,0.019551,-0.107918,0.263337
1.33,0.002883,-0.225704,0.668679,0.019941,-0.11692,0.261315
1.34,0.00113,-0.235488,0.66999,0.125382,-0.121043,-0.040036
1.35,-0.004132,-0.245037,0.67106,0.080638,-0.05703,0.135708
1.36,-0.00626,-0.253666,0.671935,0.082689,-0.065392,0.133568
1.37,-0.00757,-0.258987,0.673298,0.063806,-0.201964,-0.446189
1.38,-0.007,-0.260192,0.675094,-0.095103,-0.220996,0.067101
1.39,-0.005184,-0.262047,0.67685,-0.096861,-0.222788,0.066633
1.4,-0.004729,-0.264861,0.678125,-0.013396,-0.301341,-0.222657
1.41,-0.007495,-0.267022,0.679345,-0.01073,-0.303426,-0.223241
1.42,-0.009142,-0.267594,0.680862,-0.043643,-0.414131,0.247359
1.43,-0.008788,-0.268285,0.682758,0.039784,-0.381609,0.087664
1.44,-0.008808,-0.269807,0.684737,0.0398,-0.383076,0.087259
1.45,-0.009274,-0.271921,0.686705,-0.02218,-0.335355,0.041859
1.46,-0.009166,-0.273625,0.688636,0.00646,-0.321935,0.051212
1.47,-0.008415,-0.275437,0.690739,0.005732,-0.32368,0.050728
1.48,-0.007115,-0.277729,0.693006,0.004478,-0.325884,0.050111
1.49,-0.005122,-0.280578,0.695381,0.059624,-0.232676,0.003287
1.5,-0.002856,-0.283418,0.697836,0.110347,-0.21839,-0.022382
1.51,-0.00105,-0.285932,0.70045,0.0979,-0.232309,0.061785
1.52,0.000746,-0.288298,0.703081,-0.07501,-0.212758,-0.02766
1.53,0.002252,-0.290303,0.705645,-0.076453,-0.214678,-0.028234
1.54,0.003272,-0.291807,0.70813,-0.026617,-0.241617,-0.021512
1.55,0.003942,-0.293182,0.710495,0.009868,-0.318938,0.018509
1.56,0.004468,-0.294433,0.712791,0.009365,-0.320135,0.018145
1.57,0.005093,-0.295635,0.715163,0.061931,-0.375103,0.058656
1.58,0.005703,-0.297048,0.717582,0.068629,-0.404134,-0.037112
1.59,0.006446,-0.299084,0.719933,0.03716,-0.428724,-0.020808
1.6,0.007538,-0.301857,0.722057,-0.061565,-0.427329,-0.058653
1.61,0.009097,-0.304564,0.724101,-0.010738,-0.49342,0.11237
1.62,0.011083,-0.307424,0.726098,-0.012623,-0.496146,0.11149
1.63,0.013451,-0.310546,0.728093,0.029765,-0.450766,0.033379
1.64,0.016148,-0.313796,0.729889,0.108695,-0.41794,-0.144262
1.65,0.018808,-0.315322,0.731725,0.106174,-0.419391,-0.144778
1.66,0.019459,-0.315432,0.733175,0.013622,-0.494889,0.036847
1.67,0.020089,-0.315762,0.734524,-0.045538,-0.472666,0.035512
1.68,0.021889,-0.316312,0.736027,0.095577,-0.519026,-0.062473
1.69,0.022248,-0.316787,0.737438,0.105478,-0.435721,-0.377341
1.7,0.021626,-0.316066,0.738322,-0.071854,-0.527551,-0.085508
1.71,0.021693,-0.31453,0.739236,0.069568,-0.470426,-0.212887
1.72,0.020139,-0.311672,0.739756,-0.013674,-0.642466,0.239913
1.73,0.019569,-0.310173,0.740477,0.052258,-0.543031,-0.095906
1.74,0.019168,-0.309152,0.740747,0.103156,-0.473486,-0.1509
1.75,0.01914,-0.308408,0.740523,0.120513,-0.467559,-0.302621
1.76,0.017805,-0.306013,0.739786,-0.059427,-0.463644,0.062385
1.77,0.016796,-0.303692,0.739082,-0.107167,-0.451527,0.048434
1.78,0.015892,-0.302009,0.738478,-0.106313,-0.44992,0.04895
1.79,0.015179,-0.300953,0.738013,-0.088242,-0.241224,-0.361996
1.8,0.01481,-0.29869,0.737638,0.012533,-0.330997,-0.171213
1.81,0.013554,-0.296119,0.737111,-0.063593,-0.237367,-0.224444
1.82,0.011922,-0.292746,0.736193,-0.08635,-0.275064,0.152364
1.83,0.011277,-0.289669,0.735185,0.116939,-0.188848,-0.101003
1.84,0.010609,-0.286301,0.734253,0.071259,-0.275631,-0.02608
1.85,0.010636,-0.28271,0.733851,-0.053579,-0.383741,0.123716
1.86,0.010384,-0.279217,0.734118,0.10095,-0.049132,-0.031792
1.87,0.010371,-0.276526,0.734311,-0.006483,0.113536,-0.554994
1.88,0.010539,-0.273107,0.734224,-0.099488,0.034261,0.243722
1.89,0.01275,-0.270422,0.734106,-0.167957,0.365049,-0.217191
1.9,0.012989,-0.268051,0.733081,-0.0034,0.162058,-0.2429
1.91,0.014238,-0.265121,0.731785,-0.136864,-0.173235,0.275525
1.92,0.017155,-0.262614,0.731258,0.001241,0.187156,-0.300129
1.93,0.017696,-0.260207,0.730772,0.111822,0.007918,-0.309693
1.94,0.015702,-0.257097,0.730238,-0.0824,-0.109316,-0.072812
1.95,0.015775,-0.253816,0.72987,-0.002253,-0.04947,0.011984
1.96,0.014731,-0.250257,0.728839,-0.075292,-0.188861,-0.237097
1.97,0.013598,-0.247699,0.727775,-0.208984,-0.158702,-0.027544
1.98,0.013314,-0.244558,0.726536,0.003867,-0.111863,0.215489
1.99,0.013066,-0.240157,0.725346,0.050969,-0.437898,0.241405
2,0.014158,-0.237,0.724946,0.203966,-0.093522,-0.276021
2.01,0.015782,-0.234491,0.724774,0.097443,-0.111377,-0.025062
2.02,0.016857,-0.231026,0.724712,-0.005346,-0.086764,-0.107105
2.03,0.01752,-0.225919,0.724788,-0.05223,-0.234638,0.178892
2.04,0.020061,-0.224063,0.725181,-0.031903,0.056738,-0.34015
2.05,0.021527,-0.220553,0.725429,0.028205,0.08488,-0.137899
2.06,0.022312,-0.216957,0.725449,-0.00134,-0.056476,-0.121586
2.07,0.023159,-0.215107,0.725638,0.031546,-0.012692,-0.233163
2.08,0.023902,-0.213724,0.725683,0.025915,-0.019809,-0.032263
2.09,0.02479,-0.212376,0.725606,0.02504,-0.018492,-0.031999
2.1,0.024865,-0.212216,0.725369,0.054583,-0.108393,-0.093033
2.11,0.023826,-0.213026,0.72488,0.055603,-0.109185,-0.093179
2.12,0.022997,-0.21354,0.724255,-0.097134,-0.040794,0.261422
2.13,0.023077,-0.212941,0.723632,-0.075395,0.008605,-0.236668
2.14,0.022139,-0.210692,0.722994,-0.074488,0.010804,-0.236175
2.15,0.021752,-0.209629,0.722711,-0.031849,-0.077879,-0.163679
2.16,0.022641,-0.209822,0.722708,0.106962,-0.012088,0.304462
2.17,0.022677,-0.210763,0.722798,0.106932,-0.013008,0.304265
2.18,0.022523,-0.212985,0.723308,-0.025857,-0.113615,0.182509
2.19,0.023544,-0.215843,0.724039,-0.007264,-0.111373,-0.030753
2.2,0.024802,-0.218782,0.724727,-0.008476,-0.114243,-0.031416
2.21,0.026139,-0.219272,0.725214,-0.028181,-0.122548,-0.004517
2.22,0.028075,-0.218936,0.725616,0.020252,-0.027159,-0.134088
2.23,0.029368,-0.217657,0.725976,0.018982,-0.025909,-0.133848
2.24,0.030019,-0.217607,0.726006,0.027777,-0.063581,-0.135183
2.25,0.029776,-0.218083,0.725578,-0.027297,-0.043522,-0.036509
2.26,0.029999,-0.218368,0.72496,-0.027512,-0.0438,-0.036577
2.27,0.030686,-0.218001,0.72423,0.019697,-0.09317,0.128841
2.28,0.030467,-0.216934,0.723158,0.003287,-0.207058,0.022206
2.29,0.029855,-0.215715,0.721955,0.003877,-0.205867,0.022485
2.3,0.029731,-0.21452,0.720843,-0.077019,-0.193027,-0.14138
2.31,0.029512,-0.213363,0.719704,-0.069717,-0.07857,-0.164306
2.32,0.028826,-0.211151,0.718508,-0.06906,-0.076407,-0.163821
2.33,0.028592,-0.208997,0.717485,-0.115399,-0.14063,0.214961
2.34,0.02821,-0.207091,0.716561,-0.039231,-0.059954,0.073779
2.35,0.027689,-0.205752,0.715757,-0.038729,-0.058643,0.074068
2.36,0.027603,-0.205038,0.715104,-0.015959,-0.063513,-0.04642
2.37,0.027325,-0.204659,0.714497,-0.026034,-0.090394,-0.096354
2.38,0.027076,-0.204392,0.713872,-0.025792,-0.090133,-0.096293
2.39,0.026808,-0.204087,0.713262,-0.037326,-0.097525,-0.117694
2.4,0.02667,-0.204235,0.712689,-0.012654,-0.075758,-0.001143
2.41,0.027092,-0.204327,0.712233,-0.013067,-0.075849,-0.001173
2.42,0.027903,-0.203127,0.712057,-0.024075,-0.035808,0.063196
2.43,0.028285,-0.200949,0.711864,0.023603,-0.070464,0.181634
2.44,0.0281,-0.198842,0.711621,0.023773,-0.068399,0.182057
2.45,0.027892,-0.197804,0.711309,0.032745,-0.097746,0.006013
2.46,0.028446,-0.198232,0.71106,-0.053856,-0.086585,-0.22338
2.47,0.029432,-0.199517,0.710755,-0.054814,-0.087844,-0.223662
2.48,0.024586,-0.196451,0.709268,-0.027346,-0.068145,0.118698
2.49,0.026046,-0.196272,0.7092,0.074051,0.000695,-0.106614
2.5,0.026301,-0.195678,0.709024,0.073798,0.001277,-0.106505
2.51,0.024776,-0.194317,0.708542,0.002594,-0.037899,0.192335
2.52,0.023552,-0.192478,0.708136,0.006991,-0.072807,0.173751
2.53,0.023643,-0.191034,0.707796,0.006895,-0.07139,0.174024
2.54,0.024059,-0.190683,0.707279,0.006851,-0.090546,-0.001502
2.55,0.019448,-0.182781,0.705787,-0.057117,-0.075228,-0.034605
2.56,0.020622,-0.183705,0.705476,-0.058268,-0.076137,-0.034797
2.57,0.020729,-0.185105,0.705047,0.01222,-0.043562,-0.107077
2.58,0.020512,-0.186142,0.70463,0.102265,0.015218,0.086675
2.59,0.020595,-0.187367,0.704163,0.102189,0.014014,0.086446
2.6,0.019908,-0.187925,0.703651,0.009283,0.057488,0.082831
2.61,0.019352,-0.189461,0.703006,-0.021949,0.029306,0.019214
2.62,0.018384,-0.190616,0.702183,-0.020995,0.028172,0.019014
2.63,0.018203,-0.191027,0.70154,-0.029239,-0.131487,0.094837
2.64,0.019014,-0.192019,0.700942,-0.008227,-0.146194,-0.141252
2.65,0.019396,-0.193831,0.70021,-0.008594,-0.147972,-0.141607
2.66,0.019452,-0.196087,0.699591,0.01617,-0.089486,-0.271623
2.67,0.018948,-0.198138,0.699081,0.027871,0.007837,-0.155361
2.68,0.016698,-0.199773,0.698147,0.030082,0.006235,-0.155645
2.69,0.014086,-0.199639,0.696916,0.07233,0.0022,0.127777
2.7,0.011605,-0.199523,0.695671,-0.038108,-0.052954,0.291939
2.71,0.01055,-0.198738,0.694603,-0.037076,-0.052184,0.292106
2.72,0.010576,-0.199267,0.693485,0.018793,-0.111556,-0.005347
2.73,0.009608,-0.200441,0.692255,-0.024399,-0.122548,0.021056
2.74,0.007547,-0.202283,0.691019,-0.022377,-0.124353,0.020705
2.75,0.004622,-0.203632,0.689618,-0.024271,-0.132556,0.186893
2.76,0.00224,-0.204968,0.688118,0.00536,-0.049529,-0.107467
2.77,0.000762,-0.205576,0.68685,0.006807,-0.050124,-0.107589
2.78,0.000493,-0.204968,0.685782,-0.060144,-0.061446,0.082049
2.79,0.000471,-0.204792,0.684778,0.023495,-0.064127,-0.062218
2.8,-0.000693,-0.205179,0.683779,0.008353,-0.019325,-0.148661
2.81,-0.001799,-0.205549,0.682992,-0.017725,-0.009189,-0.180461
2.82,-0.002282,-0.203851,0.68243,-0.115151,-0.020527,0.068937
2.83,-0.001803,-0.200874,0.6823,-0.070819,-0.197206,0.279879
2.84,-0.001152,-0.199086,0.68234,-0.016937,-0.130315,-0.111046
2.85,-0.001222,-0.199058,0.68236,-0.006523,-0.126259,-0.294619
2.86,-0.001994,-0.198554,0.68233,0.065294,-0.055742,-0.190624
2.87,-0.001135,-0.189371,0.682692,-0.034728,-0.115304,0.204809
2.88,-0.001604,-0.189176,0.682743,-0.034267,-0.115113,0.204845
2.89,-0.00117,-0.18974,0.682815,-0.041651,-0.007681,-0.032748
2.9,-0.002081,-0.190132,0.68254,-0.107392,-0.070092,0.185499
2.91,-0.00397,-0.190277,0.682152,-0.105538,-0.070234,0.185466
2.92,-0.004671,-0.19038,0.682096,-0.003257,-0.009789,0.183383
2.93,-0.00018,-0.176314,0.682399,0.017038,-0.167177,-0.044876
2.94,0.000984,-0.17339,0.68222,0.015891,-0.164298,-0.044368
2.95,0.001944,-0.17267,0.681979,-0.00988,0.033753,-0.376811
2.96,0.00318,-0.17204,0.681904,0.061411,0.009792,-0.107541
2.97,0.003774,-0.170267,0.682025,0.060826,0.011539,-0.107241
2.98,0.002867,-0.168062,0.68198,0.039913,-0.069142,-0.016046
2.99,0.001032,-0.167236,0.681713,-0.06956,-0.038741,-0.027578
3,0.001858,-0.166349,0.681728,-0.070375,-0.037867,-0.027432
3.01,0.00299,-0.165526,0.681865,0.022838,-0.031715,0.022018
3.02,0.003998,-0.164737,0.68165,-0.040519,-0.070975,0.114978
3.03,0.005592,-0.164051,0.681278,-0.042093,-0.070298,0.115083
3.04,0.008096,-0.163677,0.680804,-0.019355,-0.033461,-0.125534
3.05,0.009259,-0.163314,0.680189,-0.079464,-0.040214,0.116382
3.06,0.010103,-0.16238,0.679636,-0.080298,-0.039292,0.116525
3.07,0.011352,-0.162438,0.679189,-0.064333,-0.033825,-0.021986
3.08,0.009469,-0.163324,0.678241,0.033138,0.032393,-0.16919
3.09,0.009223,-0.164586,0.677687,0.033382,0.031148,-0.169394
3.1,0.007233,-0.165208,0.676827,-0.049386,0.023317,0.265289
3.11,0.004467,-0.165973,0.675636,0.001896,-0.065786,0.181378
3.12,0.001447,-0.167977,0.674397,0.004875,-0.067762,0.181053
3.13,-0.001677,-0.169652,0.673116,-0.043101,-0.067979,0.273133
3.14,-0.002516,-0.172352,0.672042,-0.151544,-0.13645,0.168149
3.15,-0.000584,-0.173541,0.671536,-0.048359,0.053388,-0.274847
3.16,0.001143,-0.172272,0.67122,0.006244,-0.184666,0.184797
3.17,0.001485,-0.172229,0.670681,0.242617,-0.094535,-0.457469
3.18,0.001175,-0.172686,0.670413,0.242922,-0.094985,-0.457547
3.19,0.002509,-0.174504,0.670437,0.117005,0.110881,-0.449577
3.2,0.002966,-0.170772,0.670799,-0.026986,0.092752,0.193411
3.21,0.002743,-0.167167,0.671469,0.027141,-0.062645,0.255038
3.22,0.002215,-0.165163,0.671729,0.055494,-0.082855,0.052933
3.23,0.00253,-0.164557,0.672177,0.082908,-0.055829,-0.100701
3.24,0.002018,-0.163114,0.672273,0.026909,-0.078987,0.042236
3.25,0.003316,-0.161779,0.672593,0.016868,-0.236163,0.273665
3.26,0.00537,-0.162727,0.672945,0.249751,-0.111167,-0.139614
3.27,0.003731,-0.163096,0.672926,0.230114,0.198832,0.291364
3.28,0.001159,-0.165138,0.6715,-0.207747,-0.106176,0.166922
3.29,0.000569,-0.167414,0.670524,-0.20013,0.070595,0.240551
3.3,0.002835,-0.168583,0.67027,-0.154178,-0.065155,0.291285
3.31,0.005516,-0.169846,0.670667,-0.084751,0.005865,-0.154953
3.32,0.005876,-0.17151,0.671171,-0.184027,0.182616,0.128759
3.33,0.007904,-0.172179,0.671609,0.049601,0.020855,-0.058549
3.34,0.008496,-0.1703,0.672205,0.049015,0.022707,-0.058233
3.35,0.008205,-0.169068,0.672999,0.007629,-0.145345,-0.014825
3.36,0.008359,-0.169035,0.673522,0.067719,-0.142673,-0.110234
3.37,0.009112,-0.1694,0.674201,0.028814,-0.08656,-0.190594
3.38,0.010394,-0.169147,0.674891,-0.07746,-0.273688,0.106922
3.39,0.012121,-0.170613,0.675801,-0.056165,-0.025743,0.045803
3.4,0.01303,-0.171984,0.676472,-0.057057,-0.027095,0.045558
3.41,0.013992,-0.173581,0.677364,0.023801,-0.099865,0.187131
3.42,0.017059,-0.172988,0.678518,0.114391,0.134484,-0.354409
3.43,0.018157,-0.170267,0.678511,-0.108592,0.03931,-0.041051
3.44,0.016595,-0.166735,0.677702,-0.176383,-0.107553,-0.103878
3.45,0.018162,-0.164373,0.677067,0.05969,-0.02957,-0.250519
3.46,0.020328,-0.162548,0.676308,-0.018792,-0.073683,-0.41843
3.47,0.020158,-0.159479,0.675528,-0.168125,-0.18685,-0.065701
3.48,0.01979,-0.156233,0.675006,-0.000459,-0.098607,-0.049849
3.49,0.019897,-0.153171,0.674664,0.12406,-0.126953,0.054533
3.5,0.020588,-0.151575,0.674412,0.047185,-0.012857,-0.232363
3.51,0.021183,-0.15028,0.674267,-0.011528,0.050969,-0.048434
3.52,0.021667,-0.149141,0.674053,0.034773,-0.037704,-0.048229
3.53,0.021481,-0.150217,0.67356,-0.120633,-0.024836,0.173859
3.54,0.022726,-0.150984,0.673567,-0.03423,0.069804,0.194896
3.55,0.023477,-0.15047,0.673393,-0.034974,0.070312,0.194956
3.56,0.021423,-0.149825,0.672488,0.031126,0.052533,-0.21309
3.57,0.019404,-0.145801,0.671568,0.081267,-0.174567,0.328635
3.58,0.021343,-0.143431,0.671148,0.111187,0.028691,-0.338405
3.59,0.022359,-0.142842,0.67073,-0.077183,-0.075966,-0.149897
3.6,0.021249,-0.143199,0.670345,-0.041492,0.056111,0.196023
3.61,0.019822,-0.143033,0.6697,-0.04008,0.056276,0.196076
3.62,0.017983,-0.144789,0.668875,-0.148531,-0.057339,0.436489
3.63,0.017855,-0.144544,0.66876,0.187059,-0.298445,0.274845
3.64,0.01936,-0.147563,0.66848,0.185579,-0.301432,0.274378
3.65,0.020678,-0.150826,0.668801,-0.145122,0.026229,0.090121
3.66,0.023411,-0.15386,0.669372,-0.078293,0.067282,0.653474
3.67,0.031644,-0.154746,0.670591,-0.086421,0.066406,0.653114
3.68,0.034216,-0.155188,0.671267,0.314682,-0.017069,-0.900901
3.69,0.034564,-0.155578,0.671351,0.058481,0.075487,-0.046237
3.7,0.034695,-0.154526,0.671023,0.058346,0.076527,-0.046079
3.71,0.037726,-0.154571,0.671278,-0.046697,0.043492,-0.474951
3.72,0.040339,-0.155974,0.670934,0.081271,-0.132988,-0.469379
3.73,0.040174,-0.155105,0.670333,0.081428,-0.132129,-0.469238
3.74,0.04051,-0.152744,0.66966,-0.100726,-0.140188,-0.0768
3.75,0.041329,-0.152079,0.66894,0.123115,-0.072407,0.136174
3.76,0.042877,-0.152881,0.668286,0.121592,-0.0732,0.135988
3.77,0.043163,-0.153718,0.667039,0.053719,0.022194,0.033553
